Vios Jurídico - Baixa de Títulos Pagar / Receber;;;;;;;;;;;;;;;;;;;;;;;;;
CI Título;CI Parcela;Etiquetas;Data Vencimento;Data Vencimento Orig.;Dias em Atraso;Competência;Tipo;Forma;Nro Título;Reincidência;NF;Cliente;Descrição;Valor;Valor Atualizado;Valor Título;Desconto Previsto;Desconto Realizado;Valor Pago;Data Baixa;Data de Crédito/Débito;Tem Valor Retido?;Contrato;Plano de Contas;Moeda
8460;8465;;29/07/2025;29/07/2025;0;29/07/2025;RECEBER;On line;1778-1;1/1;;BANCO BRADESCO S/A;Rendimento aplicação automática - Invest Fácil;0,01;---;0,01;0;0;0,01;29/07/2025;00/00/0000;Não;;Aplicação de valores em investimento;
8383;8388;;29/07/2025;29/07/2025;0;29/07/2025;PAGAR;Boleto;1699-1;1/1;;CARTORIO ELEITORAL;"Pagamento de despesa reembolsável de Custas Judiciais do cliente MARIA PALOMA MEDEIROS SIQUEIROS - Origem: Atendimento (CI: 790) - 

Comprovante de pagamentos das guias de multa eleitoral. Valores pagos, escritório deve ser reembolsado.";-14,04;---;-14,04;0;0;-14,04;29/07/2025;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Custas e depesas;
8464;8469;;29/07/2025;29/07/2025;0;29/07/2025;RECEBER;On line;1782-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira _Rende Fácil;14,04;---;14,04;0;0;14,04;29/07/2025;00/00/0000;Não;;Baixa de aplicação;
8387;8392;;29/07/2025;29/07/2025;0;29/07/2025;PAGAR;Cartão de crédito;1703-1;1/1;;POSTO DE COMBUSTIVEIS;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Le Bife Restaurante Ltda - Origem: Atendimento (CI: 826 | Pasta: 338) - 

Custo de quilometragem para comparecimento em reunião presencial no estabelecimento do cliente.";-124,4;---;-124,4;0;0;-124,4;29/07/2025;00/00/0000;Não;Le Bife Restaurante Time Sheet - LE BIFE - TIME SHEET;Custas e depesas;
8381;8386;;29/07/2025;29/07/2025;0;29/07/2025;PAGAR;Boleto;1697-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Distribuidora de Bebidas Tm Ltda - Origem: Processo (1021571-47.2023.8.26.0602 | CI: 616) - 
Emissão de guia de custas no valor de R$ 111,06, referente as despesas para diligência do oficial de justiça.";-111,06;---;-111,06;0;0;-111,06;29/07/2025;00/00/0000;Não;Dádiva - Contencioso Cível - DÁDIVA - CONTENCIOSO CÍVEL;Custas e depesas;
8465;8470;;30/07/2025;30/07/2025;0;30/07/2025;RECEBER;On line;1783-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira _Rende Fácil;111,06;---;111,06;0;0;111,06;30/07/2025;00/00/0000;Não;;Baixa de aplicação;
7973;7982;Liberado no Banco;31/07/2025;30/05/2025;0;21/05/2025;PAGAR;Boleto;1249-1;1/1;;Maria Gleicilene de Sousa Lopes;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Processo (0005150-60.2013.8.14.0027 | CI: 512) -




Pagamento de condenação - Maria Gleicilene de Sousa Lopes X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0005150-60.2013.8.14.0027



 



BOLETO -TJE/PA - DEPÓSITO JUDICIAL



Mãe do Rio /Vara Única de Mãe do Rio



Processo: 0005150-60.2013.8.14..027/ Subconta :2025036667";-8231,7;---;-8231,7;0;0;-8383,79;31/07/2025;00/00/0000;Não;Belcorp Corporativo - BELCORP - CORPORATIVO;Custas e depesas;
8389;8394;;31/07/2025;31/07/2025;0;31/07/2025;RECEBER;Pix;1705-1;1/1;;PAULA ARANTXA DE FREITAS VILLALBA;"Cobrança referente Hora Trabalhada - Origem: Atendimento (CI: 882 | Pasta: 431) - 
Honorários correspondentes a consulta jurídica na área trabalhista.";850;---;850;0;0;850;31/07/2025;00/00/0000;Não;;Hora trabalhada;
8466;8471;;31/07/2025;31/07/2025;0;31/07/2025;PAGAR;On line;1784-1;1/1;;Polycarpo Advogados;Aplicação financeira Automática _Rende Fácil;-70,38;---;-70,38;0;0;-70,38;31/07/2025;00/00/0000;Não;;Conta Investimento;
7047;7046;Liberado no Banco;31/07/2025;28/07/2025;0;31/07/2025;PAGAR;Boleto;42-1;6/14;;PREFEITURA DO MUNICIPIO DE SAO PAULO;"PPI - Parcelamento de débitos



Parcela 46/80";-467,02;---;-467,02;0;0;-467,02;31/07/2025;00/00/0000;Não;;Parcelamento de impostos;Real
7976;7985;Liberado no Banco;31/07/2025;30/07/2025;0;31/07/2025;PAGAR;Boleto;1252-1;2/24;;RECEITA FEDERAL;"DARF UNIFICADA CSLL E IRPJ




Cota 01 - 1º Trimestre 2025";-7395,06;---;-7395,06;0;0;-7395,06;31/07/2025;00/00/0000;Não;;Outros tributos e taxas;
7121;7119;;31/07/2025;30/06/2025;0;30/06/2025;PAGAR;Debito Automatico;158-1;6/24;;RECEITA FEDERAL;"DARF PARCELAMENTO 774022



DEBITO AUTOMÁTICO BRADESCO



parcelamento";-2746,79;---;-2746,79;0;0;-2746,79;31/07/2025;00/00/0000;Não;;Parcelamento de impostos;Real
8362;8367;;01/08/2025;01/08/2025;0;01/08/2025;PAGAR;Debito Automatico;1678-1;1/1;;BANCO BRADESCO CARTOES S/A;"GAMMA.APP


IOF S/TRANS INTER  REAIS - DUFFLES


OAB ANUIDADE 006/012";-171,94;---;-171,94;0;0;-171,94;01/08/2025;00/00/0000;Não;;Informática - Softwares , IOF, OAB e Associações;Real
8386;8391;;01/08/2025;01/08/2025;0;29/07/2025;RECEBER;Pix;1702-1;1/1;;Belcorp do Brasil Distribuidora de Cosmeticos Ltda.;"Reembolso de despesa Custas Judiciais do fornecedor Uber do Brasil Tecnologia Ltda - Origem: Atendimento (CI: 771 | Pasta: 362) - 

Despesa de deslocamento para retirada de documentos físicos da Belcorp em escritório e providenciar registro.";75,93;---;75,93;0;0;75,93;21/10/2025;00/00/0000;Não;Time Sheet - Corporativo - Horas trabalhadas no regime de time sheet para o corporativo;Reembolso de valores;
8360;8365;;01/08/2025;01/08/2025;0;23/07/2025;RECEBER;Pix;1676-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Reembolso de despesa Custas Judiciais do fornecedor Tribunal de Justiça de São Paulo - Origem: Processo (1027686-65.2023.8.26.0576 | CI: 617) - 
Emissão de guia de custas para diligência de Oficial de Justiça.";111,06;---;111,06;0;0;111,06;29/08/2025;00/00/0000;Não;Dádiva - Contencioso Cível - DÁDIVA - CONTENCIOSO CÍVEL;Reembolso de valores;
8365;8370;;01/08/2025;01/08/2025;0;24/07/2025;RECEBER;Pix;1681-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Reembolso de despesa Custas Judiciais do fornecedor Tribunal de Justiça de São Paulo - Origem: Processo (0017013-35.2025.8.26.0002 | CI: 1120) - 
Despesas postais com citações e intimações, com o intuito de intimar o sócio, Gilson Silva de Sousa Freire, brasileiro, CPF nº 383.790.108-41, por meio de Carta registrada unipaginada com AR digital no processo nº 0017013-35.2025.8.26.0002.";34,35;---;34,35;0;0;34,35;29/08/2025;00/00/0000;Não;Dádiva - Contencioso Cível - DÁDIVA - CONTENCIOSO CÍVEL;Reembolso de valores;
8382;8387;;01/08/2025;01/08/2025;0;29/07/2025;RECEBER;Pix;1698-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Reembolso de despesa Custas Judiciais do fornecedor Tribunal de Justiça de São Paulo - Origem: Processo (1021571-47.2023.8.26.0602 | CI: 616) - 
Emissão de guia de custas no valor de R$ 111,06, referente as despesas para diligência do oficial de justiça.";111,06;---;111,06;0;0;111,06;29/08/2025;00/00/0000;Não;Dádiva - Contencioso Cível - DÁDIVA - CONTENCIOSO CÍVEL;Reembolso de valores;
8355;8360;;01/08/2025;01/08/2025;0;17/07/2025;RECEBER;Pix;1671-1;1/1;;Maria Paloma Medeiros Siqueiros;"Reembolso de despesa Custas Judiciais do fornecedor ARISP - ASSOCIACAO DOS REGISTRADORES IMOBILIARIOS DE SAO PAULO - Origem: Atendimento (CI: 790) - 
Custas administrativas para retificação de matrícula junto ao RI de Salvador.";298,72;---;298,72;0;0;298,72;02/09/2025;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Reembolso de valores;
8384;8389;;01/08/2025;01/08/2025;0;29/07/2025;RECEBER;Pix;1700-1;1/1;;Maria Paloma Medeiros Siqueiros;"Reembolso de despesa Custas Judiciais do fornecedor CARTORIO ELEITORAL - Origem: Atendimento (CI: 790) - 

Comprovante de pagamentos das guias de multa eleitoral. Valores pagos, escritório deve ser reembolsado.";14,04;---;14,04;0;0;14,04;02/09/2025;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Reembolso de valores;
8290;8297;;01/08/2025;01/08/2025;0;03/07/2025;RECEBER;Pix;1598-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Reembolso de despesa Custas Judiciais do fornecedor TRIBUNAL DE JUSTICA - Origem: Processo (1030580-16.2025.8.26.0100 | CI: 646) - 

Yofc Brasil Cabos e Soluções Ltda. X Jaçanã Transmissão de Energia S.a - Processo 1030580-16.2025.8.26.0100";37,02;---;37,02;0;0;37,02;14/08/2025;00/00/0000;Não;401 - YOFC - JAÇANÃ e LÍDER;Reembolso de valores;
8357;8362;;01/08/2025;01/08/2025;0;27/06/2025;RECEBER;Pix;1673-1;1/1;;Yofc Brasil Cabos e Solucoes Ltda;"Reembolso de despesa Cursos e treinamentosq do fornecedor JUSTICA PUBLICA FEDERAL - Origem: Processo (5005117-09.2025.4.03.6104 | CI: 1118) - 

Custas Iniciais - Mandado de Segurança - Yofc Brasil Cabos e Solucoes Ltda X DELEGADO DA RECEITA FEDERAL - Processo 5005117-09.2025.4.03.6104";616,3;---;616,3;0;0;616,3;17/09/2025;00/00/0000;Não;YOFC - Mandado de Segurança Compensação de Ofício nº 08114-00000737/2025 - Propositura de Mandado de Segurança para reconhecimento da prescrição do crédito exigido, com pedido de liminar para conceder o efeito suspensivo da dívida permitindo a obtenção de certidões negativas.;Conta corrente;
8496;8501;;02/08/2025;02/08/2025;0;02/08/2025;PAGAR;On line;1819-1;1/1;;BANCO C6 S.A.;IOF CHEQUE ESPECIAL;-119,49;---;-119,49;0;0;-119,49;02/08/2025;00/00/0000;Não;;IOF;
8497;8502;;02/08/2025;02/08/2025;0;02/08/2025;PAGAR;On line;1820-1;1/1;;BANCO C6 S.A.;JUROS SOBRE CHEQUE ESPECIAL;-290,38;---;-290,38;0;0;-290,38;02/08/2025;00/00/0000;Não;;Pagamento de juros;
7523;7530;;03/08/2025;03/08/2025;0;03/08/2025;PAGAR;Debito Automatico;718-1;6/34;;BANCO C6 S.A.;Seguro conta corrente - mensal;-20;---;-20;0;0;-20;03/08/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
8434;8439;;04/08/2025;04/08/2025;0;04/08/2025;PAGAR;Debito Automatico;1751-1;1/1;;BANCO BRADESCO S/A;ENCARGOS LIMITE DE CREDITO;-246,39;---;-246,39;0;0;-246,39;04/08/2025;00/00/0000;Não;;Tarifas e custos bancários;
4672;4672;;04/08/2025;04/08/2025;0;04/08/2025;PAGAR;Pix;1788-1;1/1;;BANCO C6 S.A.;Seguro de contaconta corrente;-20;20;-20;0;0;-20;03/08/2025;00/00/0000;Não;;Tarifas e custos bancários;Real
5554;5554;;04/08/2025;04/08/2025;0;04/08/2025;PAGAR;Pix;-;1/1;;BANCO ITAU;Tarifa bancáriaTAR PLANO ADAPT;-159;---;-159;0;0;-159;04/08/2025;00/00/0000;Não;;Aluguel;Real
8471;8476;;04/08/2025;04/08/2025;0;04/08/2025;PAGAR;On line;1790-1;1/1;;BANCO ITAU S/A;IOF;-12,97;---;-12,97;0;0;-12,97;04/08/2025;00/00/0000;Não;;IOF;
7244;7244;;05/08/2025;05/08/2025;0;05/07/2025;PAGAR;Pix;353-1;6/11;;ALMIR POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;05/08/2025;00/00/0000;Não;;Pró-labore;Real
8428;8433;;05/08/2025;05/08/2025;0;04/08/2025;PAGAR;Boleto;1744-1;1/1;;ASSOCIACAO DOS REGISTRADORES IMOBILIARIOS DE SP;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0021749-70.2016.8.19.0208";-50;---;-50;0;0;-50;05/08/2025;00/00/0000;Não;Belcorp Bandeira - BELCORP - BANDEIRA;Custas e depesas;
8426;8431;;05/08/2025;05/08/2025;0;04/08/2025;PAGAR;Boleto;1742-1;1/1;;CREDLOCALIZA SERVICOS DE APOIO ADMINISTRATIVO LTDA;"Pagamento de despesa reembolsável de Custas Judiciais do cliente Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Origem: Processo (0021749-70.2016.8.19.0208 | CI: 528) - 

Jose Augusto Bandeira de Mello Ferreira X Belcorp do Brasil Distribuidora de Cosmeticos Ltda. - Processo 0021749-70.2016.8.19.0208



 



Boleto referente ao procedimento de busca de bens, sociedades e imóveis em nome do devedor para possível penhora.";-161,61;---;-161,61;0;0;-161,61;05/08/2025;00/00/0000;Não;Belcorp Bandeira - BELCORP - BANDEIRA;Custas e depesas;
7266;7266;;05/08/2025;05/08/2025;0;05/07/2025;PAGAR;Pix;375-1;6/11;;FLAVIA MARTINS FUZARO POLYCARPO;Pro-labore;-1351,02;---;-1351,02;0;0;-1351,02;05/08/2025;00/00/0000;Não;;Pró-labore;Real
8435;8440;;05/08/2025;05/08/2025;0;05/08/2025;RECEBER;Pix;1752-1;1/1;;Georges Henri Foz;"Cobrança referente Ato processual - Origem: Processo (0103500-49.1996.5.02.0032 | CI: 1128) - 

EDVAN JOSE DE LIMA X GEORGES HENRI FOZ - Processo 0103500-49.1996.5.02.0032



Honorários iniciais";5000;---;5000;0;0;5000;04/08/2025;00/00/0000;Não;IDPJ - Edvan;Ato;
4788;4788;;05/08/2025;06/08/2025;0;06/08/2025;PAGAR;Pix;1101-1;1/1;;Marcia Xavier de Melo e Silva;RemuneraçãoBradescoAg.1451Cta Poupança  1017625-5pix (11) 95820-8165;-3300;3300;-3300;0;0;-3300;05/08/2025;00/00/0000;Não;;Prestadores de Serviço;Real
4964;4964;;05/08/2025;05/08/2025;0;05/08/2025;PAGAR;Pix;-;1/1;;Paloma Luczka dos Santos;Pró Labore  Paloma;-1351,02;1351,02;-1351,02;0;0;-1351,02;05/08/2025;00/00/0000;Não;;Pró-labore;Real
8486;8491;;05/08/2025;05/08/2025;0;05/08/2025;RECEBER;On line;1808-1;1/1;;Polycarpo Advogados;Baixa automática de aplicação financeira - Rende fácil;161,61;---;161,61;0;0;161,61;05/08/2025;00/00/0000;Não;;Baixa de aplicação;
4763;4763;;05/08/2025;06/08/2025;0;06/08/2025;PAGAR;Pix;-;1/1;;Victor Tavolaro Barbieri;Pro labore Victor;-1351,02;---;-1351,02;0;0;-1351,02;05/08/2025;00/00/0000;Não;;Pró-labore;Real
7656;7665;Liberado no Banco;05/08/2025;07/08/2025;0;07/08/2025;PAGAR;Boleto;904-1;5/13;;VIOS DES.COM.PROG.COMPUTADOR LTDA;"VIOS



PLATAFORMA JURIDICA - MENSAL



MENSALIDADE";-910;---;-910;0;0;-910;05/08/2025;00/00/0000;Não;;Informática - Softwares;
7277;7277;;06/08/2025;06/08/2025;0;06/08/2025;PAGAR;Pix;386-1;6/22;;ANDREI GOMES DA SILVA PINTO;PRO- LABORE  ANDREI;-1351,02;---;-1351,02;0;0;-1351,02;05/08/2025;00/00/0000;Não;;Pró-labore;Real
8506;8511;;06/08/2025;06/08/2025;0;06/08/2025;RECEBER;On line;1829-1;1/1;;Polycarpo Advogados;;50;---;50;0;0;50;06/08/2025;00/00/0000;Não;;Baixa de aplicação;
8507;8512;;07/08/2025;07/08/2025;0;07/08/2025;RECEBER;On line;1830-1;1/1;;Polycarpo Advogados;Baixa automática aplicação financeira - Rende Fácil;34,35;---;34,35;0;0;34,35;07/08/2025;00/00/0000;Não;;Baixa de aplicação;
8446;8451;;07/08/2025;07/08/2025;0;06/08/2025;PAGAR;Boleto;1763-1;1/1;;Tribunal de Justiça de São Paulo;"Pagamento de despesa reembolsável de Custas Judiciais do cliente AGROPECUARIA CARJIM LTDA. - Origem: Processo (1002304-28.2023.8.26.0396 | CI: 593) - 

- Processo 1002304-28.2023.8.26.0396



Guia de custas para citação do terceiro comprador do veícuo penhorado.";-34,35;---;-34,35;0;0;-34,35;07/08/2025;00/00/0000;Não;Carjim - Time Sheet;Custas e depesas;
8408;8413;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1724-1;1/1;;AGROPECUARIA CARJIM LTDA.;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • Proc. 1002304-28.2023.8.26.0396 • CI 1853

 • Andrei Gomes da Silva Pinto • Horário Original: 00:10:00 • Prazo Processual • Proc. 1002304-28.2023.8.26.0396 • CI 1968

 • Andrei Gomes da Silva Pinto • Horário Original: 00:40:00 • APONTAMENTO DE HORAS • Proc. 1002304-28.2023.8.26.0396 • CI 2358

Lançamento proveniente de regra de contrato (CI 154).";875,94;---;933,34;0;0;875,94;12/08/2025;00/00/0000;Sim;Carjim - Time Sheet;Hora trabalhada;
5113;5113;Liberado no Banco;08/08/2025;08/08/2025;0;08/08/2025;PAGAR;Boleto;1746-1;1/1;;BRADESCO SAUDE S/A;"Convênio Médico



Plano de  Saúde";-8580,48;8580,48;-8580,48;0;0;-8580,48;08/08/2025;00/00/0000;Não;;Seguro Saúde;Real
8398;8403;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1714-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Acréscimo de R$ 0,01, pois há valor mínimo de R$ 3.500,00 para o conjunto de regras de horas deste contrato.
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 2. Arredondamento de 5 em 5 min (CI 2)' no período de 01/07/2025 à 31/07/2025.



 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Consultoria • CI 1800

 • Victor Tavolaro Barbieri • Horário Original: 01:00:00 • APONTAMENTO DE HORAS • CI 1805

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:15:00 • Consultoria • CI 1822

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:05:00 • Consultoria • CI 1823

 • Flávia Martins Fuzaro Polycarpo • Horário Original: 00:21:00 • Cons";1277,34;---;1492,59;0;0;1277,34;29/08/2025;00/00/0000;Sim;365 Dádiva - Time Sheet - DÁDIVA - TIME SHEET;Hora trabalhada, Regra de Cobrança de Contratos;
8401;8406;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1717-1;1/1;;Distribuidora de Bebidas Tm Ltda;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • Distribuidora de Bebidas Tm Ltda X União Federal • Proc. 5002718-03.2023.4.03.6128 • CI 618

Lançamento proveniente de regra de contrato (CI 103).";65,69;---;70;0;0;65,69;29/08/2025;00/00/0000;Sim;Dádiva - Distribuidora - Tributário - Dádiva Contencioso Tributário Distribuidora;Lote;
8400;8405;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1716-1;1/1;;Indústria de Bebidas Lt Ltda.;"Cobrança referente Taxa de acompanhamento processual -  - EXTRATO - REGRA DE CONTRATO - TAXA DE ACOMPANHAMENTO PROCESSUAL (TAP)

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Pasta Ativa Mensal (CI 11)' no período de 01/07/2025 à 31/07/2025.



 • UNIÃO FEDERAL - FAZENDA NACIONAL X INDUSTRIA DE BEBIDAS LT LTDA - EPP • Proc. 5004571-13.2024.4.03.6128 • CI 1114

 • UNIÃO FEDERAL - FAZENDA NACIONAL X INDUSTRIA DE BEBIDAS LT LTDA - EPP • Proc. 5009669-74.2025.4.03.6182 • CI 1113

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5002087-25.2024.4.03.6128 • CI 1073

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5005740-33.2025.4.03.6182 • CI 1072

 • União Federal X Indústria de Bebidas Lt Ltda. • Proc. 5001436-90.2024.4.03.6128 &bull";656,95;---;700;0;0;656,95;29/08/2025;00/00/0000;Sim;366 - Dádiva - Indústria - Contencioso Tributário - DÁDIVA - INDÚSTRIA TRIBUTÁRIO;Lote;
8413;8418;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1729-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:30:00 • Relatórios Trabalhistas • CI 1801

• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:00:00 • Relatórios Trabalhistas • CI 1814

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Relatórios Trabalhistas • CI 1815

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:09:00 • Relatórios Trabalhistas • CI 1816

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:05:00 • Relatórios Trabalhistas • CI 1821

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:30:00 • Relató";5979,77;---;5979,77;0;0;5979,77;10/09/2025;00/00/0000;Não;8 Inova - Time Sheet - INOVA TIME SHEET;Hora trabalhada;
8559;8564;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1886-1;1/1;;Inova Ts Engenharia Ltda.;"Cobrança referente Hora Trabalhada - -


EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR




Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:30:00 • Relatórios Trabalhistas • CI 1801

• Flávia Martins Fuzaro Polycarpo • Horário Original: 01:00:00 • Relatórios Trabalhistas • CI 1814

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:10:00 • Relatórios Trabalhistas • CI 1815

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:09:00 • Relatórios Trabalhistas • CI 1816

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:05:00 • Relatórios Trabalhistas • CI 1821

• Flávia Martins Fuzaro Polycarpo • Horário Original: 00:30:00 • Rel";1689,3;---;1689,3;0;0;1689,3;01/09/2025;00/00/0000;Não;8 Inova - Time Sheet - INOVA TIME SHEET;Hora trabalhada;
8402;8407;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1718-1;1/1;;Jose Eduardo Silva de Souza;"Cobrança referente Hora Trabalhada -  - 

EXTRATO - REGRA DE CONTRATO - POR HORA TRABALHADA






Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Por hora trabalhada - 1. Horário exato (CI 1)' no período de 01/07/2025 à 31/07/2025.



• Almir Polycarpo • Horário Original: 00:18:00 • Análise de contrato • CI 1827

• Almir Polycarpo • Horário Original: 00:33:00 • Reunião • CI 1857

• Almir Polycarpo • Horário Original: 01:26:00 • Análise • CI 1876

• Almir Polycarpo • Horário Original: 01:45:00 • Elaboração de documento • CI 2052

• Almir Polycarpo • Horário Original: 00:29:00 • Análise • CI 2139

• Almir Polycarpo • Horário Original: 00:32:00 • Reunião • CI 2175

Lançamento proveniente de regra de contrato (CI 231).";3282,48;---;3282,48;0;0;3282,48;25/08/2025;00/00/0000;Não;40 - JOSÉ EDUARDO SILVA DE SOUZA;Hora trabalhada;
8404;8409;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1720-1;1/1;;Maria Paloma Medeiros Siqueiros;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 2054

Lançamento proveniente de regra de contrato (CI 143).";260;---;260;0;0;260;02/09/2025;00/00/0000;Não;Paloma Sequeiros - Time Sheet - PALOMA SEQUEIROS;Hora trabalhada;
8405;8410;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1721-1;1/1;;Maristella Fuganti Cabello Campos;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 1851

 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 1852

 • Andrei Gomes da Silva Pinto • Horário Original: 00:45:00 • APONTAMENTO DE HORAS • CI 1913

 • Andrei Gomes da Silva Pinto • Horário Original: 00:30:00 • APONTAMENTO DE HORAS • CI 1975

Lançamento proveniente de regra de contrato (CI 189).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveni";1555,83;---;1555,83;0;0;1555,83;16/10/2025;00/00/0000;Não;Maristela - Negociações do imóvel - Honorários para;Hora trabalhada;
8409;8414;;08/08/2025;08/08/2025;0;31/07/2025;RECEBER;Pix;1725-1;1/1;;Platlog Importação, Logística e Distribuição Ltda;"Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Advogado Sênior (CI 10)' no período de 01/07/2025 à 31/07/2025.



 • Andrei Gomes da Silva Pinto • Horário Original: 00:20:00 • APONTAMENTO DE HORAS • CI 2348

Lançamento proveniente de regra de contrato (CI 34).
Cobrança referente Hora Trabalhada -  - EXTRATO - REGRA DE CONTRATO - HORA DO COLABORADOR

Segue a relação dos itens selecionados para gerar o lançamento proveniente da regra 'Sócio (CI 9)' no período de 01/07/2025 à 31/07/2025.



 • Almir Polycarpo • Horário Original: 00:47:00 • Elaboração de documento • CI 2116

 • Almir Polycarpo • Horário Original: 00:25:00 • Revisão de documento • CI 2202

 • Almir Polycarpo • Horário Original: 00:58:00";2745,11;---;2925;0;0;2745,11;12/08/2025;00/00/0000;Sim;Platlog - Time Sheet;Hora trabalhada;
